show_id,production_company_type_id
903,6703
903,19050
32962,7681
32962,12987
32962,5166
32962,13026
92916,13974
92916,15111
51704,12937
51704,15398
129552,3652
129552,8911
129552,16845
129552,15977
129552,1641
81357,2297
81357,17233
81357,5929
19649,10414
19649,2043
19649,3826
1546,3241
1546,12840
1546,4308
111111,16229
111111,14243
66958,20265
66958,466
66958,17727
66958,5202
66958,16333
66958,6057
66958,3750
66958,15818
66958,17447
66958,19319
60699,15086
2919,16651
2919,12075
46883,14398
37585,5202
64254,20368
64254,9822
64254,5166
64254,16057
97173,11808
97173,3652
155,15087
113367,6486
113367,8283
113367,4334
113367,16505
113367,12204
63375,4768
77721,9298
103157,12056
30981,19276
30981,9538
30981,18622
101881,408
101881,20188
101881,7820
82591,8016
82591,6075
82591,17742
82591,4628
82591,9846
82591,2816
82591,15818
82591,16527
82591,7441
71340,21151
71340,15433
71340,7710
2345,4308
46195,19656
46195,6559
46195,10643
46195,20179
64394,3586
1720,1553
4331,11454
4331,15507
4331,19748
4454,13762
4454,6483
4454,9819
4454,20368
129600,5202
129600,19011
3611,4041
3611,1553
64439,12215
82428,1497
82428,11454
82428,17233
86428,3611
86428,3573
86428,3194
134949,7436
134949,11495
135340,7402
648,20368
365,3193
365,20221
365,17233
73157,3652
73157,15752
73157,12959
68467,9423
97645,13961
97645,21508
97645,9710
3750,11454
3750,15272
135157,7402
61901,9538
668,8072
668,20143
7821,8358
7821,14398
100333,9220
118357,6782
118357,19907
118357,8132
118357,4853
21729,8014
21729,20179
21729,9830
103516,15801
103516,20306
103516,17233
103516,2554
103516,413
1457,8666
46004,155
46004,8913
46004,20604
46004,15214
46004,19158
61068,5223
61068,9220
61738,8685
59659,8887
59659,5694
59659,19629
59659,20945
59659,3125
4386,10701
4386,21595
4386,1385
4386,21163
4386,10382
32605,21250
97219,7402
97219,9735
127700,14136
127700,15784
127700,16780
16118,11454
16118,9279
9957,7005
9957,18046
9957,8072
9957,4626
61662,8490
61662,8481
9045,9446
9045,7277
78903,16505
78903,6047
78903,5486
78903,2917
98161,13672
98161,641
82001,11454
82001,5909
82001,4226
82001,17233
77184,19010
77184,20205
4624,7996
4624,21008
4624,11027
30669,38
116386,9812
116386,7402
79026,17954
61599,1983
1848,19509
108284,7402
108284,9434
92983,11301
92983,3652
92983,6659
72636,4948
2692,10691
106600,5232
790,4486
790,13749
790,10455
790,12775
790,20730
790,1993
790,15683
790,14491
790,3022
60728,20723
60728,20179
60728,13469
60728,13860
60728,10813
60728,6559
60728,19827
60728,9890
66025,6026
66025,11454
66025,2349
66025,21151
77532,14932
77532,2543
269,11454
269,17694
7246,8666
33025,17917
33025,12096
33025,18887
46080,18612
4324,13415
4324,7751
93392,8125
504,15960
504,12301
504,14123
99779,10625
99779,9882
99779,3311
2362,4041
44606,17917
44606,17233
44606,11789
26453,9538
4184,14398
99310,9127
99310,8235
14956,13957
97860,20265
97860,9882
97860,16330
97860,3311
7695,14398
1649,748
3868,13740
3868,10703
61387,19287
61387,13808
61387,17233
24835,7767
79611,4249
79611,17233
84231,16743
84231,3462
91875,1497
91875,11454
91875,4479
91875,2184
91875,6359
2407,11027
16961,17661
2119,265
2119,20368
102085,15733
61929,13091
61929,7463
61929,19021
112160,8913
2566,12389
83478,7806
38464,7409
38464,20179
38464,4324
38464,6559
38464,13469
38464,10813
66008,9348
66008,19232
1712,20368
1712,5113
2022,21250
2022,10685
112162,6947
112162,6953
112162,17286
1018,18461
33852,6652
33852,10603
87083,16784
68202,3246
1618,21250
1618,10685
58811,3652
58811,12686
58811,6291
58811,16501
58811,6962
61014,641
100698,5012
73987,16505
73987,4249
73987,4990
98178,20368
98178,5909
42503,10191
99799,1606
99799,18860
99799,3652
15826,3170
15826,8505
21409,19812
18341,14398
40143,16252
40143,11641
34105,13075
7317,18728
118956,3325
118956,814
58710,14398
15632,11027
15632,20976
15632,17487
15632,19206
1667,5591
1667,13762
1667,20368
88989,12052
88989,5516
88989,3462
88989,16037
96608,10596
32910,698
32910,18625
32910,20094
32910,19546
32910,20103
72597,14332
72597,603
72597,16434
12598,6183
12598,9538
12598,14401
12598,18002
111119,58
111119,12060
92592,20723
92592,14509
92592,11179
92592,19827
92592,6559
92592,2314
92592,8092
92592,6878
92592,14179
92592,13072
92592,17727
64387,7798
64387,17128
64387,9734
59375,18716
67166,20820
72296,2434
46849,9055
46849,16045
46849,17662
34742,16252
2530,9391
2530,11033
2530,15124
2530,20963
34408,9459
32868,11638
32868,5117
32868,11454
21641,18716
83103,3225
83103,3447
83103,15912
83103,16338
83103,10643
83103,10813
61838,4509
1908,20368
1908,18072
44807,6203
1759,15087
1759,20653
7311,17018
39859,13992
39859,10638
72339,553
2429,18450
2429,14123
12961,14398
185,5166
185,13091
17035,2272
17035,9616
58928,5088
58928,3573
58928,20368
113962,5516
113962,4853
113962,6782
113962,8132
103086,17018
70513,20094
70513,17233
3793,6715
19654,7277
19654,5525
19654,3642
100087,17661
60930,17701
19253,9443
92137,9220
92137,12918
31941,1840
31941,603
31941,9424
109470,14398
14658,3283
14658,3200
14658,7849
14658,17233
14658,7992
14658,4898
14658,5176
14658,18557
73944,7402
73944,13530
28379,11311
28379,8666
1567,13271
1567,6715
1567,14123
85273,8887
85273,21098
65931,7014
65931,9890
65931,15352
65931,6559
65931,11003
65931,7207
65931,6929
65931,3311
45501,7767
4455,9798
1835,17694
1835,14123
45666,14123
45666,4760
64757,17018
46671,8391
31387,17018
13943,15110
13943,15130
13943,13672
13943,20096
13943,16733
13943,19524
13943,8072
93808,7479
9027,7436
9027,11495
105797,12584
105797,11897
123876,18681
123876,18193
95171,10554
95171,4130
84469,1894
84469,17977
111838,2297
135934,13051
135934,16505
135934,21506
124124,17661
4414,17166
2423,14909
2423,5528
2423,15110
39434,7409
39434,20179
39434,14509
39434,13469
42942,20123
61421,14266
61421,20179
61421,14509
2171,15299
154385,2355
154385,4833
154385,9239
154385,11103
154385,14685
326,8666
326,16716
326,10742
75865,13761
5639,16127
5639,15145
1664,10638
1664,18813
1664,3652
1664,4437
1664,10313
39518,16216
578,14040
77696,5232
77696,4190
95259,12937
95259,8855
62565,9538
66840,5909
66840,17233
3122,8802
3122,1553
71809,17825
8392,20655
99121,17233
99121,20386
99121,5142
99121,14145
61463,18887
110529,2134
4035,16546
4035,17169
62211,7315
62211,4855
62211,11293
60637,11547
60637,14398
60637,17018
93784,4395
93784,16505
93784,19991
93784,20059
43865,10625
43865,17624
84380,13676
84380,15698
84380,14820
4269,17043
4269,4626
4269,4688
4269,19178
4269,9443
14009,8670
69346,8801
32118,1553
72705,19340
4606,8583
4606,8550
4606,7317
4606,13456
4606,8072
2432,14086
66078,38
7072,14398
103847,2619
1095,10625
1095,20231
1095,21274
1095,13469
1095,15458
1095,19951
1095,11918
1095,4494
877,12937
59186,11701
73833,12586
73833,2119
73833,3225
73833,10625
73833,7023
73833,12754
73833,18166
73833,16321
88713,18303
88713,6627
88713,21025
67384,16037
67384,3367
67384,5172
67384,16505
43982,15744
43982,9953
94372,4279
94372,20368
94372,17233
32729,14495
32729,1497
32729,6686
14853,9837
42282,13091
42282,9133
42282,12602
484,20368
484,1945
79130,17082
61295,10625
61295,18681
61295,16252
61295,20095
65942,8016
108261,7402
108261,20793
108261,1068
82728,2762
82728,5261
82728,6079
82728,20584
82728,763
71694,13026
71694,10258
85404,7402
85404,10025
85404,2952
713,19335
713,5118
96658,2617
96658,16229
34109,5202
34109,16330
34109,6863
34109,17169
63522,7946
63522,19164
63522,9356
63522,19998
63522,7820
63522,14453
70573,603
70573,7937
77459,11027
77459,4395
77459,14040
58937,3652
58937,1666
58937,10728
70865,11832
92433,14398
7482,1983
103506,2049
103506,9373
103506,12343
198102,6128
198102,1191
198102,9627
103026,2448
103026,20411
103026,4516
62255,12586
46041,16174
100074,16625
32573,3915
32573,11808
32573,314
32573,17972
32573,16754
33234,14040
33234,7969
33234,12686
33234,8573
33234,8481
33234,16075
103787,16505
103787,18424
103787,477
815,5072
96716,4334
96716,16037
96716,8846
4625,21250
4625,10685
5895,10625
5895,8014
5895,2683
5895,8801
5895,9875
5895,21388
16946,8666
111837,8802
33873,18716
33873,1840
2777,2089
2777,4885
2777,17166
2777,11623
1430,20458
1430,2572
133727,603
133727,15196
133727,18819
83135,6861
83135,8816
103992,13026
103992,4321
103992,21532
84052,2849
100963,2448
4232,4041
81292,20532
81292,3515
84503,1553
6024,13672
56425,15195
2745,17517
128876,2546
128876,9112
17149,3965
4376,13672
4376,1825
4376,13119
94423,6451
931,20160
931,13353
114461,8802
126525,14012
2604,3652
2604,4437
2604,9123
83685,5161
68427,6659
68427,18467
68427,2049
116989,2030
116989,2049
116989,12343
90766,7937
35527,10099
35527,11547
1998,750
1998,12825
120452,2858
120452,17233
120452,20368
62602,10625
62602,17727
62602,4324
62602,9233
62602,8359
62602,5342
62602,1018
62602,10813
62602,6559
62602,11179
88043,7441
119988,14674
119988,6380
66579,14398
9302,4324
9302,14509
9302,9443
90823,3746
90823,661
126531,14012
79588,21151
79588,8909
79588,15433
79588,11454
135918,6915
135918,5274
135918,18050
65329,7767
4601,4279
4601,20368
46638,6079
46638,9129
46638,10139
98214,6274
98214,13412
90811,13091
90811,5648
2742,1370
73117,14207
73117,1993
73117,11793
48860,19008
48860,17233
48860,1497
48860,11454
196454,19228
37664,11454
37664,2492
37664,20756
37664,17233
103411,9290
65817,9616
6516,11454
1678,16532
1678,17453
49009,3652
49009,19163
49009,967
49009,15722
4575,20264
4575,3241
61755,15818
61755,5009
61755,15699
61755,21548
61755,2816
61755,2730
61755,4593
61755,466
61755,13124
3934,4308
68188,16174
61986,10840
61986,3652
43,15780
104157,12363
62640,19656
85833,2049
85833,8389
85833,3160
85833,12645
43062,4345
81983,3522
81983,10624
37419,16252
37419,21558
13579,6813
13579,8666
13579,19858
3172,19228
3172,21082
3172,14495
2192,11795
72306,14398
72306,4828
72306,7753
105288,5682
105288,19272
83247,4249
80825,8261
80825,4345
98187,15975
66329,16964
72755,14814
72755,2538
72755,12278
68799,19897
68799,11454
114478,8802
114478,14793
114478,10857
114478,20800
114478,20723
114478,4948
114478,10625
114478,6451
114478,5993
114478,17779
114478,19581
114478,18729
114478,3325
114478,4512
114478,18469
114478,16425
114478,15285
64163,20604
6005,4041
6005,445
4656,20411
4656,4516
1867,6626
1867,11454
120462,3652
120462,16505
89233,7698
89233,4395
89233,20368
46976,732
61018,14899
98201,9348
98201,20247
98201,6842
72548,7191
83880,17322
83880,7711
75209,4345
75209,2774
75209,8261
75209,8039
11767,597
11767,2725
156902,14040
156902,16481
156902,16238
1466,13840
1466,10891
128252,17018
96162,1026
96162,2952
96162,3911
96162,15251
58111,14159
58111,5909
58111,17233
154825,6433
154825,10150
154825,19543
81559,468
81559,14180
57092,3573
57092,2272
85853,7562
85853,11489
85853,9948
39276,3652
39276,10728
39276,17233
94404,14266
94404,17727
94404,20990
94404,18193
94404,18978
94404,12177
94404,11446
94404,6559
94404,14101
94404,5342
94404,14660
2009,14123
2009,18450
134297,5321
114922,3441
114922,1894
114922,16505
60626,8639
60626,18321
60626,6230
105177,14460
105177,10034
91602,16505
91602,4225
91602,10656
91602,2346
34793,18836
39297,18387
39297,11027
46880,6830
46880,18105
63201,21420
63201,5261
100617,20103
100617,14337
100617,12329
129495,21420
129495,3726
129495,7646
60905,1974
60905,11027
12970,14398
67667,9718
67667,873
67667,18681
67667,19266
21631,13865
85844,5009
132141,5350
133723,10867
133723,18164
65292,20103
61695,7767
4598,16037
4598,11027
1570,16256
1570,17169
63646,9097
63646,641
63646,1862
39218,19656
17438,7415
194583,8887
194583,17004
194583,19382
194583,4990
194583,20129
194583,6527
110695,3410
110695,21508
110695,13683
110695,7758
61602,4642
19125,14398
77568,14398
61720,7529
958,13831
958,17043
958,732
958,1873
97951,6782
97951,8132
97951,4853
97951,2602
19566,14525
19566,14311
19566,20614
19566,20789
19566,7969
97539,4540
97539,19661
97539,11454
61381,14495
61381,18083
61381,12755
61381,4334
61381,21508
61381,17453
62320,9701
2567,4308
17463,7799
111616,16841
45845,13827
45845,20179
45845,6000
45845,15275
45845,12067
67676,8913
10268,5691
10268,6400
10268,14044
12568,14398
4303,21250
4303,10685
78122,9443
78122,4781
43016,3652
43016,17912
61415,13827
61415,15275
61415,20179
43284,14398
44914,10099
44914,20968
64199,16505
65784,4021
65784,15916
94951,603
94951,5166
94951,9032
94951,6450
12504,13217
93736,4445
51370,14495
51370,872
51370,14753
90257,16749
90257,8452
90257,4334
1480,16037
1480,11027
60956,20740
1450,19201
1450,2671
1450,11454
99048,7402
99048,5767
95249,11454
95249,17233
95249,1742
95249,20756
95249,8211
110309,7014
110309,20179
110309,17447
110309,6559
96481,14689
96481,6428
1097,10191
1097,6719
1097,401
195670,18335
195670,11174
87539,1497
87539,17233
87539,11454
95603,4756
73925,4321
73925,14225
1813,14899
1813,9972
115577,8442
115577,16330
115577,17658
2359,12197
2359,15333
114705,13172
117030,1553
73488,12043
73488,2876
73488,5977
97890,6571
97890,9111
97890,17233
97890,603
97890,8495
61378,3662
61378,20661
61378,17233
114165,11454
114165,1497
114165,7016
114165,11930
69295,5009
33213,18716
135647,7810
135647,2262
68854,10625
68854,4324
68854,18622
68854,11773
68854,19951
61244,10596
61244,8666
105213,19968
105213,8698
93019,19082
418,4041
80563,15172
80563,15288
80563,12056
79,6715
79,14123
63314,4185
7704,660
7704,14495
7704,2594
66980,16045
66980,3487
66980,8979
12536,597
103786,5247
103786,20655
103786,11483
103786,8926
221300,9701
221300,1688
111625,14460
111625,18011
93292,20368
93292,6359
93292,10624
93292,21508
93292,9710
93292,14868
93292,11232
66761,3529
66761,8345
66761,10916
49157,13476
49157,10934
49157,603
49157,6312
49157,1993
31687,4781
31687,2036
7831,7262
7831,9972
10926,19266
10926,1112
10926,5202
10926,16330
3319,4308
104699,11548
104699,19266
104699,13469
104699,10643
104699,3806
104699,11641
39510,11027
39510,10577
39510,10315
670,21250
101512,19529
101512,18362
61314,3466
61314,7447
61314,10897
61314,7722
61314,20300
61314,21003
657,3872
657,15960
657,18554
657,14123
80335,4538
80335,641
80335,12264
80335,12937
80335,16505
80335,5218
60741,12937
60741,19608
60741,603
60741,19021
60741,12371
60741,14523
60741,1622
2397,11655
2397,19821
42154,4800
97609,19984
97609,4891
64555,3276
64555,15688
73126,5166
73126,17233
73126,2979
61670,17378
42280,14398
3470,18887
2719,370
2719,3546
95665,19228
2410,17706
2410,747
2410,2941
153519,49
153519,8039
12614,14398
152483,3652
152483,15752
152483,16505
152483,13051
152483,4524
152483,553
62084,1148
5028,17517
5028,11454
5028,7277
5028,7894
5028,5671
82791,2662
82791,18562
112077,3462
112077,3885
112077,6234
112077,5774
15114,1975
15114,12009
15114,4040
15114,3081
42350,14398
87050,15272
4459,18148
4459,1423
4459,8849
4459,3826
4459,17770
4459,19142
88512,641
81747,2492
81747,10385
99509,1132
99509,5192
133086,11662
79593,20368
79593,17233
67752,12937
67752,11265
83050,21588
6549,18639
6549,1823
6549,20143
6549,11172
6549,6458
6549,2340
6549,19340
67861,20368
67861,1926
67861,13308
109330,11897
109330,10313
39336,6820
39336,14495
39336,5909
39336,8292
83981,1148
83981,11143
83981,1872
80477,8913
39279,11454
39279,1742
39279,17233
764,10116
764,18860
39331,76
39331,19429
70485,16037
70485,17045
136322,9841
153411,4199
153411,3401
153411,9878
153411,431
37305,6906
37305,15699
37305,19266
37305,7014
96571,13449
96571,15078
64433,18105
64433,20368
64433,7003
7217,1858
7217,9846
100444,10487
73946,14266
73946,14509
73946,20179
73946,10643
73946,16338
73946,13469
44856,14637
81532,19667
81532,2346
62227,16252
104108,15841
94413,10420
92053,3652
92053,14495
92053,19163
92053,2304
92053,6571
80671,9321
80671,20179
80671,10643
10331,13091
10331,3881
89572,17233
89572,1742
70540,19565
70540,18716
2685,8747
2685,9336
2685,1985
2685,11454
88045,15363
88045,1134
88045,1843
88045,15256
88045,8913
88045,5501
88045,18681
88045,1805
88045,21112
105849,1660
4385,3303
4385,15053
78670,8152
78670,12937
32871,9538
32871,6664
85948,20306
85948,17403
85948,15801
85948,7640
89852,18335
134373,11791
134373,5166
134373,11454
90972,13672
90972,1708
90972,5559
90972,19089
90972,21308
90972,16015
33428,21250
53606,6947
53606,9133
113600,21546
43901,17916
43901,21151
43901,19201
19849,10625
19849,20179
19849,10813
70391,3652
70391,9972
70391,16501
72350,4308
101591,603
101591,6571
101591,14576
1068,4041
4357,1863
4357,13672
87432,15654
87432,20965
87432,20179
87432,4324
40290,5486
40290,21362
86340,21098
86340,11529
86340,8806
86340,16505
86340,9726
86340,1556
63418,14495
63418,17233
63418,6581
35016,14123
35016,10858
35016,16987
70215,2272
70215,3573
70215,18765
74094,949
69158,9906
69158,14040
69158,17233
75123,4845
75123,7402
86686,10221
86686,15469
86686,1302
86686,9457
86686,14353
91801,2026
91801,16840
91801,8562
59941,5591
59941,20368
59941,11011
72,8666
61461,38
128010,7259
35339,9279
35339,14906
72615,17082
70128,7183
70128,2858
70128,19991
70128,5210
70128,21508
70128,7789
70128,8495
129478,843
129478,7191
122623,17661
61864,11789
61864,15215
60685,3652
60685,12937
60685,9669
60685,11984
46619,20928
46619,19629
81290,7619
81290,11454
61192,13449
61192,15078
18520,5090
18520,3572
75663,3441
75663,3652
75663,12937
75663,5530
75663,2341
61335,9498
61335,11033
21650,18716
41691,13762
41691,13600
41691,13625
49471,18345
49471,18420
49471,9231
67419,1148
67419,14491
79251,14398
121078,7469
121078,9890
121078,3250
121078,15818
121078,8419
121078,5041
121078,13812
9343,9538
11279,4781
74081,7409
122530,3814
122530,16505
122530,10719
32608,10354
128095,2858
128095,4321
128095,13026
128095,14270
46616,16518
95205,16177
95205,17841
95205,5001
95205,20368
95205,17233
95205,19205
95205,7034
77567,14398
114503,21508
114503,15555
114503,5117
2973,8666
2593,15299
2593,7751
2593,17233
2593,11454
110637,14398
19544,4781
19544,14509
36983,4781
90,15466
61555,17144
61555,3611
61555,2272
61555,3573
42511,7767
95480,9129
96150,126
96150,14660
60556,6943
60556,8952
60556,2127
60556,6842
64752,4308
64752,1638
64752,18972
4330,346
67487,16505
60833,9538
8724,8666
8724,6813
8724,4891
8724,9055
8724,15201
8724,16581
114547,12255
114547,3241
66496,20592
66496,15637
87428,17233
87428,6270
87428,2377
87428,2858
87428,19948
78204,18758
78204,17142
15804,21250
15804,10685
61692,12381
61692,11027
61692,19429
127635,8156
127635,19340
127635,20143
127635,18972
86550,13026
86550,19366
99583,14123
34791,9538
203085,8802
203085,1597
111800,3410
111800,21508
111800,7717
100010,21508
100010,4334
100010,17453
100010,16037
10821,127
10821,14123
10821,6715
115645,4345
115645,8261
97754,20368
97754,5848
97754,19429
97754,9061
87104,10596
76122,5009
124271,17233
40546,13762
40546,13625
40546,10455
85385,15299
85385,7607
85385,3652
68006,20368
68006,9402
2416,18213
