vote_count,vote_average,show_id
2,10.0,99115
2,9.5,75662
2,6.0,99138
2,6.5,54209
2,8.2,85093
2,8.5,97228
2,6.5,91652
2,9.0,137281
2,4.5,1370
2,6.5,81125
2,5.0,80904
2,5.5,4421
2,5.8,54223
2,10.0,91665
2,8.5,97284
2,5.0,31772
2,9.0,75610
2,5.0,75603
2,8.5,209073
2,5.0,212977
2,7.0,94111
2,7.0,4998
2,6.5,156962
2,7.5,69220
2,7.0,75654
2,4.5,153678
2,6.0,153637
2,9.0,99151
2,6.0,4987
2,9.0,75608
2,4.0,212920
2,6.5,1374
2,8.0,64389
2,4.5,153627
2,5.0,75606
2,4.5,82187
2,6.0,209022
2,6.0,90789
2,5.5,4405
2,7.8,64302
2,5.0,263
2,7.5,222
2,6.5,75653
2,7.5,69219
2,3.5,39408
2,3.0,75646
2,5.0,72542
2,7.5,117183
2,9.5,225815
2,8.5,7301
2,5.5,9798
2,6.0,93480
2,5.5,76937
2,4.5,224734
2,6.0,75655
2,1.0,153692
2,7.0,39451
2,7.5,120608
2,7.5,34480
2,7.5,80124
2,9.5,34436
2,6.0,75746
2,5.5,62578
2,1.5,122151
2,10.0,75639
2,7.5,194733
2,10.0,75727
2,3.0,29372
2,8.5,75743
2,7.0,138418
2,7.5,9743
2,5.0,1328
2,8.5,155700
2,10.0,153632
2,6.5,75757
2,10.0,194744
2,7.5,75624
2,6.5,87057
2,7.0,157746
2,8.0,34463
2,5.5,39425
2,6.7,3890
2,7.0,97495
2,5.5,29344
2,8.0,87026
2,8.0,37966
2,4.5,44479
2,7.0,9711
2,9.5,34479
2,6.0,63024
2,10.0,104912
2,4.2,80183
2,4.0,80144
2,8.5,80189
2,10.0,212250
2,4.0,37969
2,7.5,93447
2,4.5,194771
2,9.0,87084
2,6.0,75954
2,5.0,49239
2,8.0,98905
2,4.5,9796
2,6.0,75714
2,5.0,9725
2,7.5,9703
2,8.5,75933
2,6.0,87045
2,6.5,39500
2,5.5,29341
2,6.0,194786
2,7.5,62548
2,4.5,83205
2,7.5,83228
2,8.0,90759
2,7.5,80166
2,6.5,109170
2,5.5,80126
2,9.8,62550
2,6.0,194703
2,6.5,87069
2,5.0,153544
2,7.0,135604
2,6.0,81628
2,5.0,83220
2,10.0,80171
2,7.5,156536
2,7.0,65376
2,7.5,73287
2,5.5,90745
2,6.0,87076
2,8.0,104983
2,8.0,80114
2,6.0,37933
2,7.0,83279
2,5.0,68875
2,7.5,139315
2,10.0,104987
2,3.5,62555
2,7.5,93457
2,7.0,96990
2,6.5,134303
2,6.0,57129
2,4.5,62509
2,5.5,85188
2,4.5,87022
2,7.0,80957
2,8.0,75649
2,7.5,224742
2,9.0,65393
2,6.0,135687
2,5.0,220822
2,5.0,204718
2,5.5,68880
2,9.0,1326
2,5.5,157742
2,6.5,75713
2,1.5,14248
2,6.5,65341
2,7.0,14260
2,4.0,80902
2,3.5,157702
2,7.5,81634
2,5.0,155625
2,3.5,57138
2,9.5,224755
2,6.5,62589
2,8.0,97455
2,1.5,138446
2,6.0,135628
2,7.0,83258
2,8.0,80184
2,6.0,226659
2,4.5,104972
2,8.0,156597
2,6.0,14254
2,5.5,156533
2,7.5,81675
2,6.5,83234
2,4.0,87001
2,9.0,101688
2,10.0,101609
2,6.0,54634
2,6.0,37924
2,6.5,204769
2,10.0,71724
2,3.5,14293
2,4.0,68004
2,4.0,63009
2,4.0,101640
2,8.5,14243
2,5.0,86699
2,6.0,123047
2,8.0,153579
2,8.5,220855
2,6.0,68043
2,6.0,65352
2,6.0,153525
2,9.0,135641
2,3.2,7187
2,4.5,105991
2,6.5,68834
2,10.0,212221
2,6.0,68081
2,7.5,14244
2,9.0,75905
2,6.0,65328
2,7.5,156559
2,4.5,71787
2,3.5,138445
2,1.5,33788
2,7.5,153568
2,7.5,119094
2,8.5,220850
2,6.8,63008
2,6.0,100211
2,3.0,153576
2,3.0,156591
2,5.0,71719
2,6.0,86700
2,6.5,105906
2,7.5,86695
2,10.0,101629
2,9.5,100233
2,7.0,95744
2,6.0,38674
2,3.5,119077
2,8.0,105970
2,2.0,65313
2,7.0,214916
2,7.0,119032
2,5.0,44428
2,7.5,86679
2,9.5,123089
2,8.0,101642
2,7.0,105992
2,4.5,61793
2,6.5,87609
2,8.0,123077
2,7.5,63063
2,5.5,49279
2,4.0,44462
2,6.5,156573
2,8.0,44499
2,5.75,156547
2,6.0,105909
2,5.5,87003
2,6.5,105054
2,10.0,71793
2,6.5,63010
2,3.5,101645
2,7.5,49278
2,9.5,68092
2,7.5,44416
2,8.5,61784
2,6.0,101602
2,7.0,204792
2,4.0,44419
2,8.0,109164
2,3.5,197463
2,8.0,86645
2,9.0,101694
2,8.5,61780
2,7.5,97442
2,8.0,135682
2,3.5,82513
2,6.0,101613
2,7.0,68061
2,4.2,61760
2,8.5,98992
2,2.0,7192
2,8.0,86647
2,5.0,123505
2,7.5,7183
2,9.2,61796
2,10.0,75910
2,6.0,101643
2,6.0,65364
2,8.0,7164
2,10.0,204711
2,6.5,82582
2,7.5,75930
2,6.5,63053
2,7.5,82564
2,4.5,86617
2,10.0,46453
2,7.5,98958
2,7.0,75919
2,8.0,75973
2,9.5,63066
2,8.0,87016
2,5.0,75988
2,3.0,7148
2,6.5,86628
2,7.0,86660
2,4.0,212267
2,5.0,14253
2,1.0,134355
2,6.5,68042
2,8.8,60558
2,10.0,75939
2,5.0,82593
2,9.0,96967
2,7.0,212259
2,5.5,220858
2,6.5,123264
2,7.5,120668
2,6.0,105935
2,9.0,71779
2,10.0,60529
2,8.0,46438
2,5.5,197469
2,5.0,73299
2,7.5,61769
2,5.0,44489
2,7.0,75989
2,10.0,123235
2,5.0,61716
2,6.5,85177
2,5.0,155603
2,8.5,82577
2,6.5,61767
2,5.0,61706
2,5.5,208092
2,6.0,36023
2,6.5,51412
2,7.5,153457
2,10.0,85130
2,7.0,46466
2,9.5,85138
2,4.0,83250
2,7.0,73242
2,7.5,228786
2,6.5,85136
2,6.0,61721
2,6.0,109165
2,6.0,109163
2,8.0,208064
2,4.5,87152
2,5.5,230822
2,5.0,208050
2,8.0,64814
2,2.0,120667
2,7.5,208048
2,9.0,127957
2,5.0,197456
2,7.5,85164
2,8.5,85156
2,6.5,61714
2,8.5,120661
2,9.0,208083
2,5.5,153450
2,9.0,94688
2,8.0,87146
2,6.0,101662
2,5.0,208013
2,9.0,73282
2,6.0,210941
2,5.5,87190
2,10.0,73224
2,5.5,94607
2,9.0,102369
2,5.5,64894
2,8.0,130398
2,10.0,64834
2,9.0,45330
2,6.5,91920
2,5.0,51410
2,8.5,73274
2,9.0,73211
2,4.5,73267
2,7.0,91914
2,7.5,91120
2,7.5,197409
2,7.0,73221
2,9.5,127905
2,6.0,155035
2,6.0,82763
2,7.5,85107
2,6.5,85120
2,8.8,61708
2,10.0,73270
2,10.0,153461
2,4.5,208053
2,5.0,210912
2,4.5,71898
2,7.5,97416
2,6.5,117006
2,10.0,85131
2,8.0,210966
2,6.0,44804
2,4.0,51452
2,9.0,96912
2,5.0,97465
2,7.0,56601
2,8.5,66651
2,4.5,210910
2,6.5,64895
2,9.0,87166
2,5.5,87102
2,6.0,9566
2,7.5,82725
2,8.0,76967
2,8.0,56667
2,4.5,61067
2,8.0,66614
2,3.0,71814
2,6.0,127985
2,6.0,106463
2,6.5,9599
2,5.5,91185
2,4.0,64887
2,7.5,66653
2,8.0,76968
2,8.2,63977
2,8.0,9532
2,8.0,205933
2,6.5,130381
2,8.2,64828
2,8.5,97422
2,6.0,64841
2,9.333,98940
2,6.0,71896
2,6.5,44885
2,9.5,130396
2,5.5,91125
2,7.5,10345
2,6.2,97418
2,3.0,61713
2,9.5,82555
2,6.5,96921
2,7.0,64850
2,6.0,76941
2,8.5,85122
2,7.5,225243
2,3.5,82751
2,8.5,9511
2,7.0,66607
2,4.5,196905
2,7.5,123210
2,10.0,73255
2,8.0,9570
2,8.0,97409
2,10.0,91123
2,5.5,91158
2,5.5,111083
2,9.0,76931
2,6.0,10336
2,8.5,64876
2,7.5,76966
2,7.5,122187
2,5.0,64859
2,8.5,97413
2,7.0,56678
2,3.0,6632
2,8.0,111007
2,7.0,73756
2,8.5,130326
2,6.0,76950
2,8.5,97420
2,4.5,196903
2,6.0,91164
2,6.0,217078
2,6.0,10323
2,7.5,6655
2,6.0,82772
2,5.0,44894
2,8.0,118607
2,8.5,115468
2,6.5,56700
2,2.5,76988
2,6.0,82732
2,5.5,9528
2,5.5,94683
2,3.0,76943
2,7.0,28568
2,4.0,125147
2,1.5,94699
2,9.0,76902
2,4.5,115472
2,4.5,10304
2,5.0,10333
2,5.0,205950
2,6.0,90055
2,9.0,115444
2,8.0,94679
2,7.0,196994
2,7.0,115448
2,6.0,104975
2,5.0,104984
2,6.0,196967
2,6.0,129901
2,6.5,217110
2,10.0,51497
2,9.0,97433
2,8.0,115454
2,7.5,90074
2,3.0,83215
2,5.5,62515
2,5.0,91134
2,7.5,73796
2,6.0,115479
2,10.0,224748
2,7.5,81670
2,8.2,90016
2,5.8,56699
2,8.5,82761
2,5.5,22646
2,3.5,93406
2,7.5,123246
2,10.0,82762
2,7.5,97435
2,6.0,217141
2,6.5,28504
2,7.0,73712
2,10.0,22691
2,7.5,217114
2,9.0,115481
2,10.0,90025
2,3.5,115456
2,8.0,76974
2,4.5,77373
2,6.0,73747
2,7.5,91119
2,6.0,231118
2,6.75,129953
2,7.5,22665
2,5.5,28527
2,8.5,73765
2,7.0,76934
2,4.0,217053
2,7.0,82760
2,10.0,91963
2,8.5,45305
2,7.5,73757
2,6.5,91143
2,6.5,70063
2,4.5,81968
2,3.8,82705
2,6.5,28524
2,5.0,10322
2,3.5,129960
2,4.0,94609
2,7.0,94638
2,3.0,77385
2,6.0,111084
2,3.0,10337
2,9.0,77380
2,8.5,10375
2,5.2,66658
2,6.0,10332
2,10.0,91901
2,8.5,77370
2,6.5,73797
2,8.5,44897
2,7.2,61084
2,7.0,217154
2,7.5,15949
2,4.5,40536
2,7.5,66630
2,8.0,94635
2,5.5,217182
2,9.0,102386
2,6.0,82722
2,8.0,129956
2,5.5,73768
2,6.0,102379
2,6.0,61064
2,6.5,111097
2,7.0,77314
2,4.0,44872
2,10.0,196919
2,9.0,118651
2,6.5,6646
2,6.0,217964
2,5.5,94613
2,7.0,6621
2,6.0,129928
2,6.5,205979
2,9.0,90083
2,6.0,155024
2,7.5,76965
2,8.5,45304
2,2.5,217944
2,9.0,81927
2,5.5,214969
2,6.5,77332
2,8.5,208014
2,8.0,125188
2,8.5,85149
2,6.0,57863
2,4.0,20906
2,6.0,33945
2,4.5,118664
2,6.0,40544
2,3.5,118630
2,8.5,102387
2,9.5,102340
2,6.5,113025
2,8.2,49470
2,8.0,218548
2,8.0,40575
2,6.5,116508
2,4.8,16530
2,6.5,13699
2,6.2,78071
2,7.5,86969
2,5.2,60143
2,5.8,35678
2,8.0,35680
2,5.5,86923
2,6.0,103128
2,5.0,79157
2,5.5,30122
2,8.0,51975
2,4.5,125620
2,7.5,884
2,4.5,81938
2,3.0,78046
2,7.5,35683
2,8.5,40559
2,7.0,131913
2,7.0,135425
2,6.5,35660
2,4.0,35606
2,8.5,72040
2,5.0,30999
2,9.0,16529
2,9.5,57819
2,9.5,92904
2,10.0,92950
2,6.5,72076
2,5.5,72059
2,7.5,61328
2,5.5,35414
2,9.0,62024
2,7.5,78002
2,5.5,119850
2,7.0,195288
2,7.0,195295
2,4.5,88070
2,2.5,98352
2,8.0,57810
2,5.0,98372
2,5.5,19056
2,7.5,115734
2,10.0,231625
2,6.5,40834
2,5.5,195278
2,6.5,215512
2,9.5,86939
2,5.5,78086
2,7.0,35439
2,3.5,16565
2,3.5,49487
2,9.0,63679
2,2.8,79158
2,9.0,102320
2,5.5,218558
2,5.0,63624
2,5.5,66287
2,7.5,802
2,5.0,35440
2,10.0,78069
2,9.0,72050
2,6.5,19074
2,6.0,77311
2,7.0,61310
2,7.0,51928
2,8.0,21266
2,5.5,81932
2,7.5,40509
2,6.5,78094
2,4.0,38541
2,6.0,31000
2,7.0,40872
2,8.5,38506
2,10.0,38597
2,6.5,78068
2,1.5,218593
2,8.0,91954
2,10.0,198218
2,9.0,77044
2,7.5,19078
2,5.5,115735
2,7.0,60144
2,5.5,91805
2,10.0,115335
2,9.0,21281
2,9.0,204597
2,7.5,194487
2,9.5,19072
2,8.0,86989
2,6.0,209633
2,8.5,40598
2,5.0,21264
2,10.0,198232
2,5.8,119857
2,5.0,40847
2,8.0,21285
2,6.5,21274
2,8.5,72090
2,6.5,18061
2,5.5,77317
2,5.5,157881
2,9.0,40832
2,6.0,6685
2,5.5,6684
2,9.5,92928
2,4.5,78095
2,9.0,51929
2,8.0,60130
2,5.5,21209
2,4.0,60198
2,7.5,212041
2,8.0,38580
2,7.5,92969
2,8.0,92971
2,7.0,78025
2,6.0,221821
2,6.0,81985
2,6.0,66209
2,7.0,92723
2,5.2,51944
2,6.5,91955
2,10.0,78049
2,8.0,51925
2,9.5,14646
2,4.0,91084
2,6.0,14677
2,7.5,13689
2,6.5,16582
2,7.0,21238
2,10.0,92755
2,5.5,91098
2,3.5,232491
2,7.0,91043
2,8.0,19333
2,6.0,91091
2,6.5,21205
2,5.5,21239
2,3.0,95302
2,8.5,91067
2,6.8,92721
2,5.0,15689
2,5.5,14680
2,2.2,121475
2,4.5,209792
2,8.0,103138
2,4.75,35409
2,9.0,91079
2,7.8,62013
2,3.0,35476
2,8.5,30941
2,6.5,92729
2,5.8,61391
2,3.5,116524
2,10.0,71461
2,8.0,62053
2,2.8,66202
2,6.5,71123
2,3.5,128871
2,5.0,19324
2,5.5,195721
2,9.0,98326
2,6.5,92708
2,3.5,16237
2,2.0,79902
2,6.5,81009
2,5.0,45761
2,5.0,14648
2,5.5,99711
2,4.0,71155
2,10.0,71172
2,1.0,130702
2,7.5,89932
2,9.0,209799
2,5.0,14628
2,4.0,31234
2,6.5,66214
2,10.0,34590
2,8.0,71348
2,5.0,17539
2,8.5,92712
2,5.5,34551
2,7.5,215552
2,9.0,91064
2,6.5,82952
2,7.5,19371
2,6.0,88029
2,4.5,71380
2,5.0,40285
2,7.0,92761
2,8.5,34558
2,5.5,34563
2,8.5,115746
2,7.0,71341
2,7.5,14608
2,5.5,221880
2,7.0,71375
2,8.5,35446
2,5.0,92716
2,8.0,91035
2,3.5,13939
2,3.0,13942
2,5.0,30917
2,8.0,81068
2,5.2,77069
2,4.5,212053
2,4.5,79169
2,5.0,98333
2,6.0,211430
2,6.8,88100
2,2.0,15615
2,4.0,35429
2,5.0,146395
2,4.8,61302
2,10.0,116528
2,8.5,121426
2,7.0,13931
2,8.5,77089
2,7.5,61312
2,8.0,215536
2,5.0,81090
2,7.5,215526
2,7.2,61400
2,8.0,98395
2,10.0,62094
2,3.5,14667
2,8.0,62076
2,4.5,221874
2,6.0,14672
2,8.0,61304
2,8.0,79190
2,7.5,13913
2,7.0,115708
2,5.0,81078
2,7.8,66216
2,7.5,66232
2,4.5,121469
2,6.5,61396
2,10.0,209636
2,5.0,91021
2,8.0,115720
2,0.8,66269
2,10.0,66253
2,8.5,77082
2,6.0,121486
2,7.5,40835
2,5.0,66249
2,8.5,66251
2,10.0,21268
2,8.5,92780
2,8.5,121489
2,7.0,13911
2,9.0,98574
2,7.0,71402
2,8.5,62083
2,8.5,121490
2,6.0,71406
2,7.5,211429
2,6.5,157851
2,8.0,21261
2,7.5,221810
2,9.0,98506
2,7.5,34522
2,5.5,15667
2,6.0,14656
2,8.5,79200
2,6.0,62089
2,5.0,86999
2,6.0,19052
2,9.0,77219
2,6.0,98519
2,9.0,235448
2,5.5,195250
2,7.5,119911
2,8.5,38532
2,10.0,113037
2,6.5,224260
2,6.0,131923
2,9.0,115711
2,6.0,13625
2,9.0,91852
2,8.0,49969
2,5.5,131993
2,5.0,13998
2,8.0,204526
2,8.0,131906
2,3.0,91827
2,8.0,13617
2,5.5,35351
2,7.5,62943
2,9.5,233919
2,5.0,18049
2,5.0,119945
2,8.0,98525
2,4.0,77018
2,7.5,119902
2,6.0,113436
2,4.0,119922
2,7.5,91808
2,6.0,211434
2,8.0,119954
2,5.5,13990
2,10.0,61645
2,4.5,104441
2,8.0,113435
2,4.0,77066
2,5.0,13698
2,1.5,102771
2,8.5,60302
2,7.5,78752
2,7.8,118453
2,9.5,123759
2,4.2,13978
2,10.0,91865
2,1.5,98512
2,9.5,126673
2,6.0,30896
2,4.8,61610
2,6.0,118426
2,7.5,113442
2,5.8,13975
2,6.0,91859
2,6.0,208677
2,7.5,792
2,9.75,77295
2,5.5,34507
2,8.5,131914
2,8.5,108906
2,9.0,61657
2,8.5,77075
2,2.5,35318
2,10.0,77265
2,7.5,71281
2,5.0,102761
2,5.5,77533
2,8.0,102740
2,8.0,77025
2,10.0,21671
2,5.0,156250
2,4.0,120289
2,9.5,232829
2,7.0,79334
2,6.0,13635
2,10.0,79395
2,8.5,79400
2,5.0,77264
2,6.0,13669
2,7.0,119996
2,8.5,204553
2,4.0,79361
2,7.0,232806
2,7.5,79339
2,9.5,92182
2,3.5,156269
2,9.5,113001
2,5.2,61685
2,8.0,23855
2,5.5,101905
2,7.5,232828
2,5.5,115710
2,8.0,119984
2,8.0,89384
2,6.0,219339
2,5.5,32230
2,9.5,119935
2,8.0,79330
2,4.0,101903
2,4.2,79311
2,8.0,89376
2,6.0,13692
2,8.0,18548
2,4.0,77048
2,0.8,79151
2,9.0,219318
2,4.0,35340
2,2.5,113473
2,3.0,102723
2,8.0,78712
2,3.2,79160
2,6.5,79112
2,10.0,101957
2,4.0,101939
2,9.0,77526
2,9.0,13601
2,8.0,20924
2,7.0,38583
2,9.5,79162
2,6.5,211862
2,7.0,79371
2,6.5,18535
2,6.0,98588
2,8.0,49952
2,10.0,21636
2,6.5,78763
2,6.0,13927
2,6.0,62921
2,6.0,121425
2,10.0,16957
2,5.5,113460
2,4.0,101949
2,5.5,77097
2,4.0,35376
2,7.5,13696
2,6.5,126627
2,6.5,77523
2,7.5,38599
2,7.5,27916
2,9.0,120246
2,0.8,21000
2,6.5,32449
2,8.5,77558
2,8.5,88020
2,9.0,118421
2,3.0,77574
2,7.0,221353
2,5.2,32407
2,5.5,20975
2,8.5,40843
2,1.5,118457
2,10.0,77556
2,7.0,27950
2,6.5,49956
2,10.0,78702
2,6.0,104479
2,8.0,208613
2,2.5,118484
2,8.0,71298
2,8.0,118432
2,8.8,77582
2,2.5,201421
2,10.0,38598
2,7.0,19013
2,4.0,208619
2,6.5,16930
2,6.0,96500
2,7.5,78760
2,6.5,78730
2,3.5,49484
2,8.5,38528
2,8.0,71239
2,5.5,77503
2,4.0,119877
2,6.0,77012
2,7.2,60118
2,5.0,47083
2,7.0,194489
2,2.5,21277
2,10.0,16563
2,10.0,77534
2,8.0,86997
2,7.5,47085
2,6.0,86990
2,6.0,34527
2,8.0,16984
2,5.0,208650
2,9.5,47059
2,6.5,77536
2,6.5,81958
2,5.5,16936
2,6.0,96404
2,9.5,16916
2,7.0,77585
2,4.5,49957
2,6.2,82936
2,6.0,225045
2,6.0,201477
2,5.5,232410
2,5.5,32460
2,3.0,16914
2,8.5,40849
2,7.0,78057
2,8.0,212154
2,8.0,82934
2,9.5,201492
2,3.0,32279
2,4.5,101990
2,5.5,104498
2,5.5,104455
2,4.0,32267
2,8.5,30881
2,9.5,82903
2,4.5,77564
2,3.5,71273
2,10.0,123741
2,9.0,201463
2,5.0,108897
2,9.5,89323
2,9.0,49983
2,7.0,118492
2,6.0,201431
2,5.0,137941
2,5.8,62656
2,9.0,113462
2,6.5,62658
2,5.0,225037
2,6.5,71272
2,8.0,71270
2,7.5,71222
2,5.5,13677
2,7.5,82951
2,7.0,20966
2,6.0,123707
2,6.0,60344
2,5.5,220031
2,7.5,156213
2,4.0,108849
2,9.0,108893
2,5.5,71269
2,6.5,77597
2,6.0,89351
2,5.5,137908
2,9.0,137477
2,7.5,108975
2,6.0,30815
2,5.0,30893
2,6.0,212144
2,6.0,101955
2,7.0,20965
2,6.5,89349
2,3.5,137435
2,6.0,30865
2,5.0,212171
2,8.0,225076
2,1.8,71266
2,7.5,104434
2,4.5,210321
2,5.5,220049
2,4.0,77593
2,6.0,207941
2,4.5,27915
2,6.0,27981
2,3.2,18505
2,6.5,225066
2,4.5,101511
2,3.5,2546
2,6.2,11544
2,9.0,118478
2,9.5,155915
2,9.0,71201
2,4.0,137999
2,6.0,128718
2,8.0,200932
2,8.0,101562
2,7.0,100424
2,6.5,40223
2,2.0,2524
2,9.0,210400
2,8.0,86496
2,5.5,109057
2,7.0,16626
2,5.8,62607
2,10.0,210318
2,10.0,128875
2,9.0,200943
2,5.5,66443
2,5.8,50513
2,6.5,101739
2,5.0,7238
2,6.0,155938
2,5.5,82946
2,7.0,30832
2,6.5,11584
2,7.5,205219
2,8.5,30825
2,6.5,101570
2,6.0,101503
2,5.0,2578
2,7.5,6836
2,7.0,101769
2,4.8,132280
2,5.5,205217
2,9.0,40757
2,3.0,30811
2,8.5,96485
2,7.5,82969
2,5.5,86418
2,8.0,200984
2,5.5,101514
2,7.0,18371
2,6.2,131224
2,8.5,128439
2,7.0,155991
2,9.0,197176
2,8.0,6893
2,5.5,11142
2,10.0,6883
2,7.5,2529
2,6.5,62609
2,3.0,4673
2,6.0,94015
2,7.0,205268
2,9.5,122767
2,9.5,122219
2,6.5,18328
2,6.0,6808
2,6.0,195955
2,8.0,197198
2,7.8,70600
2,10.0,76313
2,8.0,107931
2,6.0,50527
2,7.5,97651
2,7.0,86406
2,6.0,18398
2,9.5,195961
2,7.0,155941
2,3.0,11160
2,7.5,73582
2,6.0,50531
2,9.5,82915
2,7.0,86402
2,7.5,100408
2,7.5,100404
2,7.5,194606
2,6.5,70151
2,8.5,86500
2,10.0,70535
2,5.0,122752
2,8.5,39990
2,6.0,122799
2,4.0,100451
2,9.0,100454
2,1.5,100477
2,8.8,86438
2,7.5,50529
2,4.5,96419
2,6.0,23178
2,7.5,99828
2,8.5,194653
2,6.5,97652
2,7.0,40238
2,10.0,153832
2,1.0,27984
2,6.0,97643
2,7.5,82941
2,6.0,129525
2,10.0,82992
2,4.0,225994
2,3.0,206647
2,5.7,86458
2,9.5,86451
2,9.0,50563
2,10.0,100460
2,8.0,129537
2,6.0,108959
2,5.0,121121
2,9.5,205292
2,8.5,86489
2,5.0,11548
2,6.5,39289
2,6.5,132890
2,8.5,70591
2,5.0,108912
2,7.0,196000
2,8.0,31235
2,5.5,195971
2,5.5,76363
2,4.5,11552
2,7.0,108882
2,1.0,132880
2,4.2,101786
2,5.0,220007
2,6.5,86488
2,6.5,17091
2,5.0,17071
2,7.0,129576
2,9.0,100496
2,10.0,30867
2,8.0,8186
2,7.8,66448
2,5.0,73564
2,4.0,55010
2,9.0,155944
2,6.5,99862
2,4.0,82927
2,7.0,121186
2,6.0,200816
2,7.5,129551
2,5.5,94033
2,6.0,105771
2,5.5,23467
2,8.0,94087
2,4.5,18311
2,8.8,66410
2,9.0,19518
2,7.5,132848
2,4.5,73592
2,7.0,206700
2,6.5,132831
2,9.75,97530
2,9.0,132223
2,6.0,107147
2,5.0,94050
2,8.5,109034
2,2.5,8125
2,2.0,132840
2,7.5,73502
2,5.5,11189
2,8.0,74223
2,8.0,70561
2,7.5,10846
2,10.0,132891
2,7.0,214527
2,10.0,124958
2,2.5,99788
2,5.0,6841
2,9.0,73593
2,9.0,105735
2,7.5,109096
2,8.0,22464
2,7.0,197115
2,8.0,28261
2,1.5,6860
2,4.0,12427
2,8.5,225950
2,10.0,116911
2,7.5,94075
2,6.0,73072
2,10.0,41427
2,7.0,5110
2,6.5,105776
2,5.5,203962
2,7.5,132810
2,6.0,61296
2,5.0,121913
2,6.5,67682
2,6.0,67677
2,7.0,94034
2,8.5,203985
2,4.5,58245
2,4.5,197130
2,7.5,11156
2,8.0,204396
2,8.0,19732
2,7.5,5085
2,5.5,10894
2,7.0,99733
2,7.5,23475
2,8.0,70511
2,5.5,4104
2,7.0,12415
2,5.5,214543
2,5.5,204390
2,5.5,4161
2,8.0,10890
2,5.0,6837
2,7.5,19788
2,5.5,99735
2,8.0,100428
2,6.0,73557
2,5.0,18308
2,7.5,28269
2,3.0,153859
2,8.5,153891
2,9.0,131271
2,5.0,94068
2,7.0,153861
2,10.0,73079
2,1.0,131296
2,6.5,19714
2,5.5,73040
2,7.5,76341
2,5.5,86413
2,6.0,70506
2,9.0,94065
2,6.5,23462
2,7.5,100458
2,4.8,73042
2,7.0,86410
2,6.0,128498
2,1.8,10874
2,9.0,197150
2,8.0,137114
2,7.5,70198
2,9.8,66439
2,9.5,11108
2,8.0,132298
2,8.0,233855
2,7.0,225959
2,8.0,206679
2,10.0,73546
2,6.5,197199
2,6.0,70543
2,7.0,19739
2,6.0,225964
2,7.5,10856
2,8.5,73036
2,7.0,19797
2,6.5,105773
2,7.0,131300
2,8.5,6887
2,8.0,70131
2,9.0,19542
2,8.0,122279
2,5.0,99728
2,6.5,200895
2,4.0,40767
2,7.0,73024
2,5.0,10873
2,8.0,99791
2,7.5,153858
2,9.5,65825
2,3.0,23403
2,4.0,11180
2,8.0,225966
2,3.75,95344
2,10.0,97685
2,4.0,132900
2,7.0,19761
2,7.0,17009
2,4.0,4139
2,6.0,23410
2,7.0,28217
2,9.0,95343
2,4.5,4122
2,6.5,4116
2,7.8,39919
2,3.0,39956
2,8.5,128405
2,5.5,99703
2,7.0,120165
2,4.5,128824
2,7.0,51632
2,6.0,59397
2,1.5,32585
2,10.0,95340
2,5.5,209762
2,8.5,225326
2,9.5,128828
2,9.5,99706
2,8.5,29989
2,4.5,32544
2,6.5,128811
2,6.0,55949
2,5.5,130793
2,8.0,56442
2,5.5,71385
2,6.5,194699
2,6.0,73543
2,7.0,89773
2,5.0,95323
2,7.0,233206
2,9.0,95307
2,7.5,79913
2,5.0,40792
2,7.0,10899
2,6.5,70531
2,6.0,204422
2,4.5,71129
2,5.5,12367
2,4.5,118753
2,9.0,118766
2,7.0,209732
2,5.5,71055
2,7.5,12386
2,5.5,112741
2,7.0,218714
2,7.0,74008
2,5.0,74041
2,7.0,25198
2,9.5,129489
2,7.5,10799
2,7.0,59457
2,9.0,74001
2,7.0,65889
2,9.2,65894
2,8.5,59301
2,3.2,130797
2,3.5,97941
2,8.0,128715
2,6.0,130790
2,2.0,218139
2,8.5,39959
2,7.5,51670
2,10.0,218117
2,5.0,55985
2,7.5,74043
2,7.0,213989
2,10.0,55912
2,4.5,12398
2,8.0,31288
2,9.0,32542
2,6.5,50770
2,7.0,128838
2,8.5,89928
2,6.5,101724
2,5.5,10746
2,6.5,55932
2,8.0,128817
2,8.0,65864
2,7.0,128701
2,7.0,82918
2,3.5,31297
2,5.0,17520
2,7.0,17600
2,5.5,17558
2,5.5,18360
2,7.2,128780
2,8.5,128857
2,8.0,65866
2,4.5,71362
2,7.5,218716
2,9.0,195920
2,4.5,40794
2,9.5,79925
2,6.8,40703
2,6.2,95375
2,9.5,128747
2,8.0,73054
2,3.0,50747
2,6.0,225901
2,5.0,17555
2,9.0,16665
2,6.0,65847
2,7.5,137131
2,5.0,137195
2,6.5,89791
2,4.5,71154
2,7.5,79949
2,7.5,11186
2,3.5,130731
2,8.5,39977
2,5.0,73007
2,5.5,40789
2,6.5,10719
2,10.0,218108
2,9.0,73033
2,4.0,128424
2,8.5,128425
2,8.0,17581
2,6.0,71134
2,5.5,40790
2,9.0,96516
2,7.5,153815
2,6.0,55980
2,3.0,89938
2,8.0,31204
2,3.0,95316
2,5.5,137155
2,5.0,40716
2,7.0,96573
2,7.5,10701
2,6.0,95360
2,7.2,50733
2,4.5,213946
2,5.2,25120
2,6.5,137128
2,9.0,95357
2,6.5,28842
2,7.8,71399
2,9.0,102018
